P1230, Fuel Pump Relay Control Circuit, Inspect the fuel pump relay control circuit for proper operation, Check the wiring and connectors for the fuel pump relay control circuit, Replace the fuel pump relay control circuit if necessary
P1231, Fuel Pump Relay Control Circuit Low, Inspect the fuel pump relay control circuit for proper operation, Check the wiring and connectors for low voltage, Replace the fuel pump relay control circuit if necessary
P1232, Fuel Pump Relay Control Circuit High, Inspect the fuel pump relay control circuit for proper operation, Check the wiring and connectors for high voltage, Replace the fuel pump relay control circuit if necessary
P1233, Fuel Pump Driver Module Off-Line, Inspect the fuel pump driver module for proper operation, Check the wiring and connectors for the fuel pump driver module, Replace the fuel pump driver module if necessary
P1234, Fuel Pump Driver Module On-Line, Inspect the fuel pump driver module for proper operation, Check the wiring and connectors for the fuel pump driver module, Replace the fuel pump driver module if necessary
P1235, Fuel Pump Control Out of Range, Inspect the fuel pump control system for proper operation, Check the wiring and connectors for the fuel pump control system, Replace the fuel pump control system components if necessary
P1236, Fuel Pump Control Out of Range Low, Inspect the fuel pump control system for proper operation, Check the wiring and connectors for low voltage, Replace the fuel pump control system components if necessary
P1237, Fuel Pump Control Out of Range High, Inspect the fuel pump control system for proper operation, Check the wiring and connectors for high voltage, Replace the fuel pump control system components if necessary
P1238, Fuel Pump Secondary Circuit/Open, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for the fuel pump secondary circuit, Replace the fuel pump secondary circuit if necessary
P1239, Fuel Pump Secondary Circuit Low, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for low voltage, Replace the fuel pump secondary circuit if necessary
P1240, Fuel Pump Secondary Circuit High, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for high voltage, Replace the fuel pump secondary circuit if necessary
P1241, Fuel Pump Secondary Circuit Intermittent, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for intermittent faults, Replace the fuel pump secondary circuit if necessary
P1242, Fuel Pump Secondary Circuit Malfunction, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for the fuel pump secondary circuit, Replace the fuel pump secondary circuit if necessary
P1243, Fuel Pump Secondary Circuit/Open, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for open circuits, Replace the fuel pump secondary circuit if necessary
P1244, Fuel Pump Secondary Circuit Low Voltage, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for low voltage, Replace the fuel pump secondary circuit if necessary
P1245, Fuel Pump Secondary Circuit High Voltage, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for high voltage, Replace the fuel pump secondary circuit if necessary
P1246, Fuel Pump Secondary Circuit Range/Performance, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for the fuel pump secondary circuit, Replace the fuel pump secondary circuit if necessary
P1247, Fuel Pump Secondary Circuit Intermittent, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for intermittent faults, Replace the fuel pump secondary circuit if necessary
P1248, Fuel Pump Secondary Circuit Malfunction, Inspect the fuel pump secondary circuit for proper operation, Check the wiring and connectors for the fuel pump secondary circuit, Replace the fuel pump secondary circuit if necessary
P1249, Wastegate Control Valve Performance, Inspect the wastegate control valve for proper operation, Check the wiring and connectors for the wastegate control valve, Replace the wastegate control valve if necessary
P1250, PRC Solenoid Circuit Malfunction, Inspect the PRC solenoid circuit for proper operation, Check the wiring and connectors for the PRC solenoid circuit, Replace the PRC solenoid if necessary
P1251, PRC Solenoid Circuit Range/Performance, Inspect the PRC solenoid circuit for proper operation, Check the wiring and connectors for the PRC solenoid circuit, Replace the PRC solenoid if necessary
P1252, PRC Solenoid Circuit Low, Inspect the PRC solenoid circuit for proper operation, Check the wiring and connectors for low voltage, Replace the PRC solenoid if necessary
P1253, PRC Solenoid Circuit High, Inspect the PRC solenoid circuit for proper operation, Check the wiring and connectors for high voltage, Replace the PRC solenoid if necessary
P1254, PRC Solenoid Circuit Intermittent, Inspect the PRC solenoid circuit for proper operation, Check the wiring and connectors for intermittent faults, Replace the PRC solenoid if necessary
P1255, PRC Solenoid Circuit/Open, Inspect the PRC solenoid circuit for proper operation, Check the wiring and connectors for open circuits, Replace the PRC solenoid if necessary
P1256, PRC Solenoid Circuit Low Voltage, Inspect the PRC solenoid circuit for proper operation, Check the wiring and connectors for low voltage, Replace the PRC solenoid if necessary
P1257, PRC Solenoid Circuit High Voltage, Inspect the PRC solenoid circuit for proper operation, Check the wiring and connectors for high voltage, Replace the PRC solenoid if necessary
P1258, PRC Solenoid Circuit Range/Performance, Inspect the PRC solenoid circuit for proper operation, Check the wiring and connectors for the PRC solenoid circuit, Replace the PRC solenoid if necessary
P1259, PRC Solenoid Circuit Intermittent, Inspect the PRC solenoid circuit for proper operation, Check the wiring and connectors for intermittent faults, Replace the PRC solenoid if necessary
P1260, Theft Detected, Vehicle Immobilized, Verify the security system is functioning properly, Check for proper key recognition, Refer to vehicle manufacturer for specific diagnosis steps
P1261, Cylinder #1 High To Low Side Open, Inspect the injector circuit for cylinder #1 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1262, Cylinder #2 High To Low Side Open, Inspect the injector circuit for cylinder #2 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1263, Cylinder #3 High To Low Side Open, Inspect the injector circuit for cylinder #3 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
P1264, Cylinder #4 High To Low Side Open, Inspect the injector circuit for cylinder #4 for proper operation, Check the wiring and connectors for the injector circuit, Replace the injector if necessary
